instructor,course_title,course_id,professor_score
"Noland, Carey",Sex  Interpersonal Comm,35321,2.7
"Lind, Katherine",Visual Communication,37621,7.2
"Mello, Susan",Risk Communication,37921,6.8
"Schwartz, Joseph",Communication Research Methods,31137,-0.1
"Springer, Sheila",Communication Research Methods,31138,-41.2
"Doroshenko, Larisa",Communication Research Methods,31379,-8.3
"Nakayama, Thomas",Global and Intercultural Comm,34040,-4.1
"Desouza, Darcey",Global and Intercultural Comm,34783,-5.2
"O'Malley, Donica",Communication and Gender,32410,9.7
"O'Malley, Donica",Communication and Gender,32411,11.8
"Desouza, Darcey",Communication and Gender,32412,10.2
"Lancaster, William",Producing for Entertainment,31139,-0.2
"Lancaster, William",Producing for Entertainment,32439,-13.0
"Herbeck, Dale",Communication Law,34374,4.5
"Granelli, Steven",Group Communication,35323,-1.8
"Lotuff III, Salim",Television Field Production,37623,-3.2
"Ellis, Ryan",Free Speech in Cyberspace,37624,11.6
"Alper, Meryl","Comm, Technology, and Society",37625,8.3
"Carr, Michelle",Television Studio Production,37626,-13.2
"Carr, Michelle",Television Studio Production,37627,6.6
"Depue, Jacob",Sports Promotion,35324,3.0
"Lancaster, William",Beyond Television,35004,-28.3
"Schwartz, Joseph",Health Communication,34375,-7.5
"Davis, Patricia",Communication and Inclusion,37630,-15.0
"Davis, Patricia",Communication and Inclusion,37632,-5.0
"Goodale, Gregory",Political Communication,37634,-2.8
"Hobeika, Marie Odile",Advocacy Writing,35325,-10.1
"Chung, Myojung",Public Relations Principles,35819,4.9
"Picillo, Susan",Voice-Over Artist,33098,7.0
"Depue, Jacob",Advertising Practices,32866,0.6
"O'Connor, Chad",Advertising Practices,33010,7.6
"Nisbet, John Matthew","Environ Issues, Comm  Media",37922,5.3
"Ellis, Ryan",Free Speech: Law  Practice,35886,10.6
"Lotuff III, Salim",Digital Editing for TV,37636,-14.7
"Ouillette, Timothy",Specl Effects/Postprod for TV,33099,0.2
"Mello, Susan",Health Communication Campaigns,36663,4.0
"Noland, Carey",Communicatn  Quality of Life,34376,-8.8
"Dallimore, Elise",Consultation Skills,35326,3.0
"Desouza, Darcey",Nonverbal Social Interaction,34377,8.8
"Alper, Meryl",Youth and Comm Technology,37637,8.0
"Nisbet, John Matthew",Strategic Communicatn Capstone,33100,-24.1
"Kevoe Feldman, Heidi",Crisis Comm  Image Mgt,37923,-6.9
"Glowacki, Elizabeth",Seminar in Communications,38365,12.7
"Nisbet, John Matthew","Env Issues, Comm and Media",37951,5.3
"Passmore, John",Intro to Criminal Justice,31640,5.1
"Gaston, Shytierra",Intro to Criminal Justice,37328,-0.8
"St. Louis, Stacie",The Death Penalty,37329,1.5
"Passas, Nikolaos",Corruption and Integrity,35368,-14.9
"Larsen, Krista",Criminal Due Process,30605,6.5
"Larsen, Krista",Criminal Due Process,36369,5.3
"Tucker, Riley",Criminology,30230,-9.4
"Neissl, Katharina",Criminology,34822,6.7
"Drakulich, Kevin",Co-op Integration Seminar 2,30153,-1.7
"Zaff, Michelle",Co-op Integration Seminar 2,30153,-4.3
"Wexler, Andrea",Psychology of Crime,34256,3.7
"Passas, Nikolaos",Organized Crime,37330,-26.4
"Pierce, Glenn",Corporate Security,35369,-24.7
"Catalano, Steven",Policing a Democratic Society,37331,5.8
"Denver, Megan",Criminal Justice Research Meth,30298,7.2
"Wolff, Russell",Criminal Justice Research Meth,37332,2.0
"Fox, James",Criminal Justice Statistics,30666,-23.2
"Drakulich, Kevin",Co-op Integration Seminar 3,30661,-1.7
"Zaff, Michelle",Co-op Integration Seminar 3,30661,-4.3
"Martinez, Ramiro","Race, Crime and Justice",35370,-13.5
"Welsh, Brandon",Crime Prevention,33695,-2.0
"Singer, Simon",Senior Capstone Seminar,30644,-18.1
"Stowell, Jacob",Crime Mapping,38017,7.8
"O'Brien, Daniel",Topics in CJ and Criminology,35371,4.7
"Ireland, Roderick",Topics in CJ and Criminology,37830,4.7
"Welsh, Brandon",Topics in CJ and Criminology,38136,12.2
"Singer, Simon",Criminology,33210,7.2
"Farrell, Amy",The Criminal Justice Process,37333,4.9
"Stowell, Jacob",Immigration and Crime,38014,-40.6
"Botchkovar, Ekaterina",Criminology  Public Policy 2,30779,6.1
"Weintraub, Michael",CS  Its Applications,31158,-2.2
"Amor-Tijani, Ghita",Lab for CS 1100,37458,6.9
"Amor-Tijani, Ghita",Lab for CS 1100,37459,5.7
"Lieberherr, Karl",Lab for CS 1100,37460,-28.2
"Weintraub, Michael",Lab for CS 1100,37461,22.2
"Lieberherr, Karl",Lab for CS 1100,37462,-10.0
"Amor-Tijani, Ghita",Lab for CS 1100,37463,-9.8
"Amor-Tijani, Ghita",Lab for CS 1100,37464,5.0
"Lieberherr, Karl",Lab for CS 1100,37465,-13.5
"Weintraub, Michael",Lab for CS 1100,37466,12.2
"Weintraub, Michael",Lab for CS 1100,37471,9.0
"Wassinger, Claire",Leadership Skill Development,34424,-0.9
"Guerin, Connor",Leadership Skill Development,36588,6.1
"McDonough, Brianne",Professional Development Co-op,30426,-4.6
"Abdulle, Anis",Professional Development Co-op,30425,-4.6
"Bishnoi, Priyanka",Professional Development Co-op,32805,-8.4
"Whitehead, Margaret",Professional Development Co-op,33206,-1.0
"Montes, Yasmil",Professional Development Co-op,34425,-5.8
"Shire, Jennifer",Professional Development Co-op,37473,-1.6
"Rachlin, John",Discrete Structures,30427,7.0
"Rachlin, John",Seminar for CS 1800,34426,9.9
"Rachlin, John",Seminar for CS 1800,34427,9.6
"Schnyder, Walter",Seminar for CS 1800,34428,0.9
"Schnyder, Walter",Seminar for CS 1800,34429,-5.3
"Schnyder, Walter",Seminar for CS 1800,34430,-17.8
"Schnyder, Walter",Seminar for CS 1800,34431,-1.5
"Pavlu, Virgil",Seminar for CS 1800,34432,4.5
"Pavlu, Virgil",Seminar for CS 1800,34433,3.7
"Wahl, Thomas",Fundamentals of Computer Sci 1,30303,0.1
"Park, John",Fundamentals of Computer Sci 1,32267,3.3
"Park, John",Fundamentals of Computer Sci 1,32981,5.8
"Razzaq, Leena",Fundamentals of Computer Sci 1,35951,-9.4
"MacKenzie, Rebecca",Lab for CS 2500,30302,2.6
"MacKenzie, Rebecca",Lab for CS 2500,32144,-1.9
"MacKenzie, Rebecca",Lab for CS 2500,32807,7.3
"MacKenzie, Rebecca",Lab for CS 2500,34038,-10.1
"MacKenzie, Rebecca",Lab for CS 2500,34039,-2.7
"MacKenzie, Rebecca",Lab for CS 2500,37474,-15.5
"Lerner, Benjamin",Fundamentals of Computer Sci 2,30260,10.0
"Shesh, Amit",Fundamentals of Computer Sci 2,30259,5.7
"Razzaq, Leena",Fundamentals of Computer Sci 2,31460,0.6
"Razzaq, Leena",Fundamentals of Computer Sci 2,33425,-4.9
"Vesely, Ferdinand",Fundamentals of Computer Sci 2,33726,-5.4
"Mihajlovikj, Vidoje",Fundamentals of Computer Sci 2,37475,5.6
"Lerner, Benjamin",Lab for CS 2510,30253,9.1
"Lerner, Benjamin",Lab for CS 2510,30640,1.6
"Bittrich, Meredith",Lab for CS 2510,30252,-8.8
"Bittrich, Meredith",Lab for CS 2510,30251,-16.9
"Bittrich, Meredith",Lab for CS 2510,31461,-6.9
"Bittrich, Meredith",Lab for CS 2510,31654,-14.9
"Bittrich, Meredith",Lab for CS 2510,32808,-16.4
"Bittrich, Meredith",Lab for CS 2510,32809,-13.2
"Bittrich, Meredith",Lab for CS 2510,33727,-0.9
"Bittrich, Meredith",Lab for CS 2510,33728,-9.5
"Bittrich, Meredith",Lab for CS 2510,34434,-14.1
"Bittrich, Meredith",Lab for CS 2510,34823,-33.9
"Bittrich, Meredith",Lab for CS 2510,38406,-50.4
"Manolios, Pete",Logic and Computation,30062,-35.2
"Shivers III, Olin",Logic and Computation,30061,-5.9
"Shivers III, Olin",Logic and Computation,32810,-3.5
"Manolios, Pete",Lab for CS 2800,30020,-25.9
"Manolios, Pete",Lab for CS 2800,30004,-31.8
"Manolios, Pete",Lab for CS 2800,30003,0.2
"Manolios, Pete",Lab for CS 2800,30002,8.1
"Manolios, Pete",Lab for CS 2800,30691,-20.7
"Gold, Kevin",Mathematics of Data Models,36014,3.6
"Gold, Kevin",Mathematics of Data Models,37476,3.5
"Higger, Matthew",Mathematics of Data Models,38429,3.8
"Van Der Poel, Andrew",Algorithms  Data,35550,7.8
"Ullman, Jonathan",Algorithms  Data,35551,10.6
"Van Der Poel, Andrew",Algorithms  Data,37835,9.0
"Durant, Kathleen",Database Design,30410,-16.9
"Durant, Kathleen",Database Design,33729,-4.8
"Durant, Kathleen",Database Design,34435,-6.9
"Freifeld, Clark",Object-Oriented Design,30424,2.8
"Freifeld, Clark",Object-Oriented Design,33211,3.9
"Weintraub, Michael",Object-Oriented Design,37477,1.7
"Mihajlovikj, Vidoje",Programming in C++,33730,8.7
"Yildirim, Caglar",Game Programming,32268,1.4
"Jackson, Alden",Computer Systems,34436,-18.7
"Tuck, Nathaniel",Computer Systems,34437,11.7
"Tuck, Nathaniel",Computer Systems,37478,-9.2
"Jackson, Alden",Networks  Distributed Systems,32811,-5.9
"Jackson, Alden",Networks  Distributed Systems,36237,-14.4
"Malhotra, Aanchal",Networks  Distributed Systems,38515,-17.3
"Schnyder, Walter",Theory of Computation,30423,-9.0
"Schnyder, Walter",Theory of Computation,34438,-10.6
"Miller, Renee",Intro to CS Research,35553,3.6
"Yehoshua, Roi",Artificial Intelligence,30233,-23.2
"Wang, Lu",Natural Language Processing,32971,4.8
"Dill, Kevin",Game Artificial Intelligence,38592,-19.4
"Cooperman, Gene",Large-Scale Parallel Data Proc,37479,-15.2
"Anderson, Erik",Computer Graphics,38117,2.2
"Felleisen, Matthias",Programming Languages,30409,9.2
"Barzilay, Eliyahu",Programming Languages,37480,-5.0
"Lerner, Benjamin",Compilers,33209,15.2
"Vesely, Ferdinand",Software Development,33207,-19.6
"Vitek, Jan",Software Development,34439,-11.1
"Vesely, Ferdinand",Software Development,37834,-24.8
"Hemann, Jason",Software Development,38820,-9.8
"Annunziato, Jose",Web Development,30125,13.8
"Wong, Lok Sang",Robotic Science and Systems,37969,-0.1
"Ghasemi, Mojgan",Network Fundamentals,35555,1.1
"Ranganathan, Aanjhan",Mobile and Wireless Systems,35556,14.2
"Cooper, Seth",Building Game Engines,32269,9.8
"Shah, Michael",Computer Science Teaching Sem,37980,6.7
"Bagley, Keith",Intensive Foundations of CS,33962,-1.1
"Strange, Elena",Intensive Foundations of CS,36125,9.7
"Mullen, Anthony",Intensive Foundations of CS,37990,5.1
"Sellke, Sarah",Intensive Foundations of CS,38095,-1.2
"Jump, Maria",Intensive Foundations of CS,38155,-8.9
"Abu-Samaha, Mamoun",Intensive Foundations of CS,38181,-15.8
"Amor-Tijani, Ghita",Discrete and Data Structures,33963,-1.1
"Higger, Matthew",Discrete and Data Structures,36126,1.5
"Slaughter, Adrienne",Discrete and Data Structures,37991,-3.1
"Sellke, Sarah",Discrete and Data Structures,38096,2.8
"Tims, Jodi",Discrete and Data Structures,38180,2.2
"Strange, Elena",Recitation for CS 5001,33964,7.0
"Strange, Elena",Recitation for CS 5001,34759,3.8
"Jelani, Andrew",Recitation for CS 5001,37992,-16.4
"Sellke, Sarah",Recitation for CS 5001,38097,1.9
"Miller, Mark",Recitation for CS 5001,38179,-5.4
"Freifeld, Clark",Object-Oriented Design,33982,-7.8
"Bagley, Keith",Object-Oriented Design,34677,-4.5
"Bonaci, Tamara",Object-Oriented Design,37994,7.5
"Jahanjou, Hamidreza",Object-Oriented Design,38098,-29.5
"Evans, Abigail",Object-Oriented Design,38178,17.2
"Cheng, Zhuoqun",Object-Oriented Design,38183,-9.7
"Bagley, Keith",Recitation for CS 5004,33983,10.2
"Bagley, Keith",Recitation for CS 5004,34678,-10.4
"Bagley, Keith",Recitation for CS 5004,34679,0.1
"Bagley, Keith",Recitation for CS 5004,34798,24.7
"Evans, Abigail",Recitation for CS 5004,37995,9.6
"Bonaci, Tamara",Recitation for CS 5004,37996,8.9
"Gust, Philip",Recitation for CS 5004,38118,0.3
"Miller, Mark",Recitation for CS 5004,38177,1.0
"Mihajlovikj, Vidoje",Computer Systems,33896,8.6
"Mihajlovikj, Vidoje",Computer Systems,35933,14.5
"Slaughter, Adrienne",Computer Systems,38101,-2.0
"Buck, Joseph",Computer Systems,38205,-25.4
"Hailpern, Brent",Computer Systems,38138,6.4
"Abu-Samaha, Mamoun",Computer Systems,38175,-30.3
"Edmunds, Bethany",Programming Design Paradigm,38026,11.0
"Jump, Maria",Programming Design Paradigm,38156,1.5
"Cross, Brian",Programming Design Paradigm,38194,2.9
"Edmunds, Bethany",Recitation For CS 5010,38027,10.1
"Jump, Maria",Recitation For CS 5010,38157,-15.7
"Donaldson, Alexander",Recitation For CS 5010,38195,17.6
"Bonicillo, Mark",Recitation For CS 5010,38192,8.7
"Amato, Christopher",Fndtns Artificial Intelligence,31965,0.3
"Chandrasekar, Raman",Fndtns Artificial Intelligence,37997,0.4
"Chandrasekar, Raman",Fndtns Artificial Intelligence,38010,12.3
"Dill, Kevin",Game Artificial Intelligence,38541,-19.4
"Annunziato, Jose",Database Management Sys,31688,14.1
"Feinberg, Daniel",Database Management Sys,38206,-1.8
"Aibin, Michal",Database Management Sys,38233,12.0
"Ezzat, Ahmed",Database Management Sys,38255,-125.3
"Chhay, Bruce",Database Management Sys,38516,15.8
"Wong, Lok Sang",Robotic Science and Systems,37970,-0.1
"Intille, Stephen",Computer/Human Interaction,34633,8.3
"Barzilay, Eliyahu",Principles of Programming Lang,30938,-5.0
"Mullen, Anthony",Principles of Programming Lang,37998,14.9
"Shah, Michael",Found of Software Engineering,31069,10.7
"Weintraub, Michael",Found of Software Engineering,37485,-5.5
"Gust, Philip",Found of Software Engineering,38119,14.5
"Lash, Alexander",Found of Software Engineering,38191,7.8
"Feinberg, Daniel",Mobile Application Development,38158,-10.6
"Tuck, Nathaniel",Computer Systems,31687,-0.6
"Rao, Vinayak",Computer Systems,37999,-8.2
"Gust, Philip",Computer Systems,38120,20.0
"Annunziato, Jose",Web Development,30772,16.4
"Jorgensen, Austin",Web Development,38102,14.8
"Annunziato, Jose",Web Development,38159,11.9
"Ghasemi, Mojgan",Fundamentals - Computer Netwkg,30773,1.1
"Park, John",Algorithms,30774,-17.3
"Sun, Zhifeng",Algorithms,38000,15.9
"Bhardwaj, Anurag",Algorithms,38139,-0.4
"Ezzat, Ahmed",Algorithms,38160,-9.0
"Cooper, Seth",Building Game Engines,32294,9.8
"Holt, Kevin",Experiential Project,39188,-36.2
"Smith, David",Natural Language Processing,32036,-4.5
"Saripalli, Kanaka",Natural Language Processing,38122,-34.3
"Radivojac, Predrag",Machine Learning,32037,5.7
"Bagherjeiran, Abraham",Machine Learning,38123,-0.9
"Arunagiri, Sara",Machine Learning,38161,-39.1
"Small, Kevin",Machine Learning,38572,-16.8
"Pavlu, Virgil",Information Retrieval,32293,11.7
"Alonso, Omar",Information Retrieval,38141,10.5
"Baeza-Yates, Ricardo",Information Retrieval,38141,8.4
"Aguiar, Everaldo",Data Mining Techniques,38001,3.6
"Arunagiri, Sara",Data Mining Techniques,38162,-14.2
"Cooperman, Gene",Parallel Data Processing,32038,-15.2
"Wu, Ming-Chuan",Parallel Data Processing,38002,9.0
"Lerner, Benjamin",Compilers,33140,15.2
"Slaughter, Adrienne",Advanced Software Development,38003,-2.5
"Gorton, Ian",Advanced Software Development,38003,3.0
"Gorton, Ian",Advanced Software Development,38088,3.0
"Gorton, Ian",Advanced Software Development,38221,3.0
"Mullen, Anthony",Fundamentals Cloud Computing,38004,12.0
"Saripalli, Kanaka",Scalable Distributed Systems,38124,-27.0
"Saripalli, Kanaka",Scalable Distributed Systems,38163,-27.5
"Ranganathan, Aanjhan",Wireless Network,33988,14.2
"Mesch, Francisco",Grad Co-op Seminar,38006,4.7
"Cengic, Smajl",Grad Co-op Seminar,38188,9.4
"Vander Laan, Kathleen",Grad Co-op Seminar,38533,8.6
"Mesch, Francisco",Grad Co-op Seminar,38942,14.9
"Yu, Qi",Advanced Machine Learning,34412,14.9
"Martell, Craig",Advanced Machine Learning,38603,-6.8
"Hand, Paul",Spec Top - Artif Intelligence,35546,12.8
"Evans, Abigail",Spec Top - Artif Intelligence,38007,24.7
"Vitek, Olga",Stat Methods for Comp Sci,38080,15.6
"Gatterbauer, Wolfgang",Prin Scalable Data Management,37486,13.7
"Scott, Cody",Info Viz Theory and Appls,35547,9.1
"Ness, Robert",Special Topics in Data Science,37841,-1.6
"Ahmed, Amal",Int Principle Programming Lang,37487,-6.2
"Evans, Abigail",Special Topics Software Engr,38008,18.3
"Desnoyers, Peter",Intensive Computer Systems,37488,11.2
"Cooperman, Gene",Spec Topics Computer Systems,36103,7.4
"Lu, Long",Seminar in Computer Security,37489,9.2
"Nguyen, Huy",Theory of Computation,30937,0.2
"Sundaram, Ravi",Spec Topic Theor Comp Sci,33141,16.7
"Munson, Mark",Concpts of Object-Oriented Des,32867,4.3
"Peters, Daniel",Concpts of Object-Oriented Des,33700,6.2
"Peters, Daniel",Concpts of Object-Oriented Des,34640,-4.5
"Peters, Daniel",Concept of Obj Orient Dsgn C++,33268,-2.9
"Ozbek, Yusuf",Enterprise Software Design,32082,-4.8
"Parikh, Tejas",Netwrk Strctrs  Cloud Cmpting,33263,2.2
"Jami, Avinav",Netwrk Strctrs  Cloud Cmpting,34806,-4.5
"Parikh, Tejas",Netwrk Strctrs  Cloud Cmpting,34156,-1.5
"Francisco, Kristopher",Netwrk Strctrs  Cloud Cmpting,37909,-16.5
"Ghassemi, Mohsen",Operating Systems,35650,-26.0
"Ashish, Ashish",Operating Systems,35651,5.6
"Herrero, Rolando",Fundamental Internet of Things,34857,9.1
"Herrero, Rolando",Fundamental Internet of Things,37544,10.6
"King, Andrew",Connected Devices,35627,9.6
"Hillyard, Robin",Big-Data Sys Engr Using Scala,33262,-2.1
"Ghassemi, Mohsen",Parallel  Multithreaded Prog,32868,-11.8
"Konstantopoulos, Constantin",DevOps,37545,-3.7
"Krishnamurthy, Srikanth",Big Data Sys  Int Analytics,33701,-29.1
"Heydari, Kambiz",Big Data Arch and Governance,33270,5.6
"Brown, Nicholas",Building Virtual Environments,37546,5.2
"Chawla, Vishal",User Experience Design/Testing,33271,-0.6
"Chawla, Vishal",User Experience Design/Testing,38658,1.7
"Parikh, Tejas",Special Topics: Comp Sys Engr,36346,6.9
"Herrero, Rolando",Special Topics: Comp Sys Engr,37910,4.3
"Brown, Nicholas",Special Topics: Comp Sys Engr,38189,8.8
"Liu, Handan",Special Topics: Comp Sys Engr,38227,3.1
"Oprea, Alina",Foundations of Cybersecurity,37443,-11.4
"Shelat, Abhi",Foundations of Cybersecurity,37444,1.3
"Hartzog, Woodrow",Law and Ethics Digital Tech,37445,11.4
"Robertson, William",Network Security,37446,3.1
"Wichs, Daniel",Cryptography,37447,-32.1
"Mex Perera, Jorge",Cyberspace Tech  Applications,38230,9.8
"Sierra, Jose",Found of Information Assurance,37852,3.6
"Mex Perera, Jorge",Computer System Security,37853,10.0
"Amorin, Kevin",Network Security Practices,37449,11.4
"Papageorge, Themis",Security Risk Mgt  Assessment,37450,-15.3
"Booker, Elton",Information System Forensics,37451,0.1
"Courtney, Kyle",Cyberlaw,37452,13.6
"Papageorge, Themis",Decisn Makng: Crit Infrastruct,37854,-18.0
"Kharraz, Mohammadamin",Software Vulnerabilities,37453,-7.9
"Bonaci, Tamara",Software Vulnerabilities,38245,-4.0
"Robertson, William",Network Security,37455,3.1
"Wichs, Daniel",Cryptography  Comm Security,37456,-32.1
"Schedlbauer, Martin",Collect/Store/Retrieve Data,33922,2.3
"Schedlbauer, Martin",Intro Data Mining/Machine Lrn,33921,-0.7
"Lipsky, James",Deaf History and Culture,37705,0.1
"Strange, Elena",Programming with Data,34440,3.1
"Strange, Elena",Programming with Data,35558,5.5
"Derbinsky, Nathaniel",Programming with Data,38387,10.9
"Simonson, Matthew",Data Science Programming Pract,38388,-24.0
"Braswell, Taylor",Data Science Programming Pract,37430,5.8
"Lee, Shun-Yang",Data Science Programming Pract,37431,11.9
"Blankers, Vance",Data Science Programming Pract,37432,-7.4
"Lee, Shun-Yang",Data Science Programming Pract,37433,14.1
"Nekui, Farzaneh",Data Science Programming Pract,37434,-9.1
"Rachlin, John",Data Science Programming Pract,37435,6.0
"Lee, Shun-Yang",Data Science Programming Pract,37436,12.4
"Blankers, Vance",Data Science Programming Pract,37437,5.9
"Lee, Shun-Yang",Data Science Programming Pract,37439,14.4
"Despard, Brecia",Data Science Programming Pract,37440,2.5
"Yildirim, Caglar",Foundations of Data Science,37441,6.0
"Yildirim, Caglar",Foundations of Data Science,37442,4.5
"Cashman, Dylan",Information Visualization,33731,2.1
"Rachlin, John",Large-Scale Storage/Retrieval,34442,10.8
"Elhamifar, Ehsan",Machine Learning/Data Mining 1,34443,-5.4
"Wallace, Byron",Machine Learning/Data Mining 2,35561,5.4
"Van De Meent, Jan-Willem",Data Science Senior Project,35562,7.6
"Imbiriba, Tales",Intro to Programming for DS,34634,-25.4
"Pait, Felipe",Intro Linear Algebra  Prob,34143,6.1
"Bemis, Kylie",Intro to Data Management,33991,6.2
"Brady, David",Supervised Machine Learning,33976,-23.3
"Brady, David",Unsupervised Machine Learning,33990,-27.6
"Bemis, Kylie",Info Viz in Data Science,35966,7.6
"Overlan, Lawrence",Principles of Macroeconomics,35730,-21.2
"Fell, Peter",Principles of Macroeconomics,35731,2.3
"Fell, Peter",Principles of Microeconomics,37795,4.8
"Overlan, Lawrence",Principles of Microeconomics,37796,-7.2
"Simon, Peter",Principles of Macroeconomics,30580,8.4
"Simon, Peter",Principles of Macroeconomics,30579,1.0
"Simon, Peter",Principles of Macroeconomics,30142,2.1
"Erten, Bilge",Principles of Macroeconomics,34571,7.2
"Dupree, Jill",Principles of Macroeconomics,32799,-1.4
"Rob, Rizwanur",Principles of Macroeconomics,36315,13.1
"Nguyen, Tuan",Principles of Macroeconomics,37246,3.9
"Sharma, Arvind",Principles of Macroeconomics,37247,3.3
"Piao, Richeng",Principles of Macroeconomics,38452,-15.6
"Piao, Richeng",Principles of Macroeconomics,38453,4.0
"Ille, Sebastian",Principles of Macroeconomics,38666,4.0
"Bakkal, Ilter",Principles of Macroeconomics,38812,-18.4
