First Name,Last Name,ID,Department,Institution Name,Institution ID,Number of Ratings,Average Rating (Out of 5),Would Take Again (Percent),Level of Difficulty (Out of 5),Popular Tags
Bridgette,Baldwin,127117,Criminal Justice,Northeastern University,696,48.0,3.3,1.0,4.3,"['Tough grader', 'Respected', 'Get ready to read', 'Participation matters', ""Skip class? You won't pass.""]"
Kevin,Baldwin,2694859,Music,Northeastern University,696,1.0,5.0,1.0,2.0,"['Inspirational', 'Caring', 'Respected']"
Mary,Balestraci,2825383,English,Northeastern University,696,0.0,,,,[]
Peter,Baletsa,642862,Biology,Northeastern University,696,17.0,4.3,,3.5,[]
Megan,Ball,2918467,Theater,Northeastern University,696,0.0,,,,[]
Charles,Bame-Aldred,1039755,Accounting,Northeastern University,696,26.0,3.5,0.75,4.2,"['Group projects', 'Tough grader', 'Get ready to read', 'Participation matters', 'Lots of homework']"
Elitsa,Banalieva,1052146,Business Administration,Northeastern University,696,46.0,3.9,0.75,3.4,"['Participation matters', 'Group projects', 'Tough grader', 'Amazing lectures', 'Lots of homework']"
Prithu,Banerjee,2948000,Computer Science,Northeastern University,696,0.0,,,,[]
Nazanin,Bani Amerian,2924482,Journalism,Northeastern University,696,4.0,2.3,0.25,1.5,"['Participation matters', 'Group projects', 'Gives good feedback', 'Caring']"
Brendan,Bannister,222778,Business,Northeastern University,696,22.0,4.2,0.6,2.8,"['Group projects', 'Amazing lectures', 'Gives good feedback', 'Caring', 'Participation matters']"
Allison,Bannister,2838385,English,Northeastern University,696,1.0,3.0,0.0,2.0,"['Group projects', 'Caring', 'Accessible outside class']"
Arun,Bansil,523822,Physics,Northeastern University,696,10.0,3.4,0.34,1.7,"['Lecture heavy', 'Tough grader', 'Clear grading criteria', 'Lots of homework']"
Tristan,Barako,929830,Philosophy,Northeastern University,696,2.0,2.8,,4.5,[]
Andrew,Baranauskas,2297712,Criminal Justice,Northeastern University,696,5.0,4.4,0.8,2.2,"['Amazing lectures', 'Clear grading criteria', 'Gives good feedback', 'Caring', 'Would take again']"
Mark,Baranski,2132270,Architecture,Northeastern University,696,0.0,,,,[]
Amy,Barber,1860943,Communication Studies,Northeastern University,696,10.0,4.0,1.0,3.1,"['Participation matters', 'Tough grader', 'Get ready to read', ""Skip class? You won't pass."", 'Clear grading criteria']"
Emaunuela,Barberis,217177,Physics,Northeastern University,696,22.0,2.7,,3.1,['Lots of homework']
Gia,Barboza,1889651,Criminal Justice,Northeastern University,696,5.0,4.2,1.0,3.0,"['Caring', 'Participation matters', 'Would take again', 'Inspirational', 'Hilarious']"
Gloria,Barczak,655433,Marketing,Northeastern University,696,7.0,3.7,0.0,3.3,"['Tough grader', 'Participation matters', 'Get ready to read', 'Hilarious', 'Graded by few things']"
Kevin,Bardon,2894890,Biomedical,Northeastern University,696,0.0,,,,[]
Sumner,Barenberg,2751397,Engineering,Northeastern University,696,0.0,,,,[]
Emily,Bargar,1567502,Mathematics,Northeastern University,696,2.0,2.3,,4.0,[]
Cameron,Barker,2864765,Media Studies,Northeastern University,696,0.0,,,,[]
Emily,Barnard,2280258,Mathematics,Northeastern University,696,5.0,3.8,0.8,3.0,"['Gives good feedback', 'Caring', 'Accessible outside class', 'Amazing lectures', 'Clear grading criteria']"
Thomas ,Barnay ,2850118,Economics,Northeastern University,696,12.0,4.6,0.92,2.8,"['Clear grading criteria', 'Gives good feedback', 'Caring', 'Group projects', 'Amazing lectures']"
Lynn,Barnet,1234621,Advisor,Northeastern University,696,2.0,1.8,,3.5,[]
Christopher,Barney,2930704,Game Design,Northeastern University,696,0.0,,,,[]
Judith,Barr,444427,Pharmacy,Northeastern University,696,9.0,2.2,,4.3,[]
Timothy,Barr,2578726,Communication Studies,Northeastern University,696,10.0,3.5,0.6,3.4,"['Gives good feedback', 'Inspirational', 'Caring', 'Accessible outside class', 'Amazing lectures']"
Amilcar,Barreto,366897,Political Science,Northeastern University,696,14.0,4.6,1.0,3.7,"['Get ready to read', 'Lecture heavy', 'Tough grader', ""Skip class? You won't pass."", 'Amazing lectures']"
Lisa,Barrett,2815470,Psychology,Northeastern University,696,0.0,,,,[]
Janice,Barrett,2741098,Philosophy,Northeastern University,696,1.0,5.0,1.0,3.0,"['Get ready to read', 'Participation matters']"
Ignacio,Barros Reyes,2478185,Mathematics,Northeastern University,696,4.0,1.8,0.25,4.5,"['Clear grading criteria', 'Get ready to read', 'Lots of homework', 'Lecture heavy', 'Accessible outside class']"
Yakov,Bart,2169219,Marketing,Northeastern University,696,3.0,2.3,0.34,4.3,"['Tough grader', 'Participation matters', ""Skip class? You won't pass."", 'Lots of homework', 'Respected']"
Eliyahu,Barzilay,932128,Computer Science,Northeastern University,696,15.0,3.3,0.5,4.0,"[""Skip class? You won't pass."", 'Hilarious', 'Beware of pop quizzes', 'Accessible outside class', 'Tough grader']"
Stefano,Basagni,388359,Electrical Engineering,Northeastern University,696,13.0,3.0,0.67,2.5,"['Tough grader', 'EXTRA CREDIT', 'Amazing lectures', 'Tests? Not many', 'Would take again']"
Marla,Baskerville,1440480,Human Resources Management,Northeastern University,696,10.0,4.6,1.0,2.9,"['Participation matters', 'Get ready to read', 'Inspirational', 'Amazing lectures', 'So many papers']"
John,Basl,1870360,Philosophy,Northeastern University,696,18.0,4.9,0.94,3.9,"['Gives good feedback', 'Tough grader', 'Accessible outside class', 'Get ready to read', 'Amazing lectures']"
Gorka,Basterretxea Santiso,3020109,Spanish,Northeastern University,696,0.0,,,,[]
Birzhan,Batkeyev,2207137,Economics,Northeastern University,696,3.0,2.7,0.67,3.7,"['Participation matters', 'Get ready to read', 'Tough grader', 'Clear grading criteria', 'Test heavy']"
Nicole,Batrouny,2983522,Engineering,Northeastern University,696,3.0,5.0,0.67,1.7,"['EXTRA CREDIT', 'Group projects', 'Caring', 'Clear grading criteria', 'Gives good feedback']"
Allison,Bauer,2540905,Health Science,Northeastern University,696,25.0,4.4,0.84,2.7,"['Caring', 'Amazing lectures', 'Participation matters', 'Clear grading criteria', 'Hilarious']"
Michael,Beaman,562912,Architecture,Northeastern University,696,5.0,2.3,1.0,4.6,"['Participation matters', 'Gives good feedback', 'Inspirational']"
Jeffrey,Bears,2475750,Mathematics,Northeastern University,696,2.0,5.0,1.0,3.0,"['Respected', 'Accessible outside class', 'Inspirational', 'Hilarious']"
Chris,Beasley,1947742,Mathematics,Northeastern University,696,6.0,3.6,1.0,3.8,"['Tough grader', ""Skip class? You won't pass."", 'Tests are tough', 'Clear grading criteria', 'Accessible outside class']"
Nick,Beauchamp,2865902,Political Science,Northeastern University,696,1.0,3.0,1.0,3.0,"['Get ready to read', 'Lots of homework', 'Lecture heavy']"
Michael,Beaudet,2183201,Journalism,Northeastern University,696,2.0,3.5,0.5,2.5,"['Participation matters', ""Skip class? You won't pass."", 'Clear grading criteria', 'Gives good feedback', 'Respected']"
Ariane,Beauregard,2568521,Fine Arts,Northeastern University,696,0.0,,,,[]
Leslie,Beegle,3028785,Writing,Northeastern University,696,0.0,,,,[]
Laura,Beerits,2468140,English,Northeastern University,696,17.0,4.8,0.95,2.4,"['Gives good feedback', 'Caring', 'Accessible outside class', 'Get ready to read', 'Clear grading criteria']"
Zeshawn,Beg,1914099,Accounting,Northeastern University,696,10.0,2.9,,3.8,"['Tough grader', 'Participation matters', 'Tests are tough', 'Clear grading criteria', 'Caring']"
Gail,Begley,1945818,Biology,Northeastern University,696,4.0,1.5,0.0,4.3,"['Tough grader', 'Lots of homework', 'Get ready to read', 'Participation matters', ""Skip class? You won't pass.""]"
Gail,Begley,74173,Biochemistry,Northeastern University,696,32.0,3.6,0.0,3.5,"['Tough grader', 'Participation matters', 'Lots of homework', ""Skip class? You won't pass."", 'Group projects']"
Soheil,Behnezhad,2937815,Computer Science,Northeastern University,696,4.0,1.0,0.0,5.0,"['Tough grader', 'Lecture heavy', 'Test heavy', 'Graded by few things']"
Mehdi,Behroozi,2249837,Industrial Engineering,Northeastern University,696,4.0,4.0,0.75,3.0,"['Caring', 'Participation matters', 'Lecture heavy', 'EXTRA CREDIT', 'Gives good feedback']"
Davood,Beig,1805569,Engineering,Northeastern University,696,3.0,2.2,,3.7,[]
Nikolas,Beimler,2948506,Political Science,Northeastern University,696,5.0,5.0,1.0,3.2,"['Hilarious', 'Caring', 'Get ready to read', 'Gives good feedback', 'EXTRA CREDIT']"
Carole,Bell,1647097,Communication Studies,Northeastern University,696,6.0,3.5,0.0,3.7,"['So many papers', 'Get ready to read', 'EXTRA CREDIT', 'Lots of homework', 'Beware of pop quizzes']"
Jonathan,Bell,2861725,Computer Science,Northeastern University,696,1.0,5.0,1.0,2.0,"['Group projects', 'Clear grading criteria', 'Accessible outside class']"
Guy,Bellino,1536382,Political Science,Northeastern University,696,6.0,4.8,1.0,2.2,"['Clear grading criteria', 'Gives good feedback', 'Caring']"
Kylie,Bemis,2699750,Computer Science,Northeastern University,696,7.0,4.0,0.86,2.6,"['Group projects', 'Clear grading criteria', 'Gives good feedback', 'Caring', 'Amazing lectures']"
Amine,Benali,2070524,Business,Northeastern University,696,6.0,3.6,0.5,3.2,"['Tough grader', 'Group projects', 'Participation matters', 'Amazing lectures', 'Gives good feedback']"
Sidi,Bencherif,2336030,Chemical Engineering,Northeastern University,696,3.0,5.0,1.0,4.0,"['Group projects', 'Gives good feedback', 'EXTRA CREDIT', 'Caring', 'Respected']"
Jonathan,Benda,1621917,English,Northeastern University,696,9.0,3.3,0.5,2.0,"['Caring', 'Gives good feedback', 'Tough grader', 'EXTRA CREDIT', 'Group projects']"
Tabitha,Benitez-Rogers,2941088,English,Northeastern University,696,4.0,5.0,1.0,1.5,"['Caring', 'Hilarious', 'Gives good feedback', 'Amazing lectures', 'Accessible outside class']"
Evan,Bennett,2156873,Music,Northeastern University,696,1.0,5.0,1.0,1.0,[]
Elisabeth,bennett,2608231,Education,Northeastern University,696,0.0,,,,[]
Jonathon,Bennett,2978097,Biology,Northeastern University,696,14.0,2.5,0.43,3.1,"['Inspirational', 'Lecture heavy', 'Tough grader', 'Amazing lectures', 'Caring']"
James,Bennyan,326327,Engineering,Northeastern University,696,9.0,2.0,0.0,4.7,['Tough grader']
Joshua,Benson,1296981,English,Northeastern University,696,2.0,4.8,,3.0,[]
Suneil,Berajawala,2197270,Computer  Informational Tech.,Northeastern University,696,0.0,,,,[]
Barbara,Berenson,2752895,Law,Northeastern University,696,4.0,5.0,1.0,3.0,"['Get ready to read', 'Tough grader', 'Participation matters', 'Accessible outside class', 'Amazing lectures']"
Iris,Berent,1323116,Psychology,Northeastern University,696,30.0,2.4,0.45,3.6,"['Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Tough grader', 'Respected']"
Gerald,Bergevin,1951637,English,Northeastern University,696,2.0,3.5,1.0,1.0,"['Gives good feedback', 'Inspirational', 'Caring']"
Kostia,Bergman,1176316,Biology,Northeastern University,696,7.0,2.9,,2.7,"['Tough grader', 'Lecture heavy', 'Participation matters', 'Tests are tough', 'Would take again']"
Mark,Berman,2284396,Business,Northeastern University,696,0.0,,,,[]
Dionisio,Bernal,353885,Engineering,Northeastern University,696,17.0,3.2,0.5,3.9,"['Test heavy', 'Tough grader', 'Accessible outside class', 'Get ready to read', 'EXTRA CREDIT']"
Mark,Bernfeld,2267851,Finance,Northeastern University,696,5.0,4.8,1.0,3.0,"['Accessible outside class', 'Amazing lectures', 'Inspirational', 'Respected', 'Participation matters']"
Sam,Bernstein,477975,English,Northeastern University,696,25.0,2.3,,3.9,[]
Eugene,Bernstein,213087,Pharmacy,Northeastern University,696,63.0,4.0,0.67,3.2,"['Hilarious', 'Graded by few things', 'Lecture heavy', 'Amazing lectures', 'Test heavy']"
Nicole,Bersey,2511709,Environmental Science,Northeastern University,696,0.0,,,,[]
Rochefort,Beth,2453522,Management,Northeastern University,696,0.0,,,,[]
Craig,Bettinson,1262372,Advisor,Northeastern University,696,3.0,2.8,,1.0,[]
Charlene,Betts,2921052,Biology,Northeastern University,696,0.0,,,,[]
Justin,Betz,932287,Sociology,Northeastern University,696,14.0,3.8,,3.6,[]
Penny,Beuning,983800,Chemistry,Northeastern University,696,2.0,4.8,,2.5,[]
Mary Ellen,Beveridge,329097,English,Northeastern University,696,13.0,2.1,,2.9,[]
Peter,Bex,2611485,Psychology,Northeastern University,696,0.0,,,,[]
Nivedita,Bhaskhar,1403700,Mathematics,Northeastern University,696,2.0,3.8,,2.0,[]
Shawn,Bhimani,2583969,Business,Northeastern University,696,12.0,4.7,0.92,3.8,"['Caring', 'Respected', 'Participation matters', 'Amazing lectures', 'Gives good feedback']"
Adeel ,Bhutta,2895420,Computer Science,Northeastern University,696,6.0,3.2,0.5,3.5,"['Lots of homework', 'Caring', 'Tough grader', 'Group projects', 'Amazing lectures']"
Timothy,Bickmore,983340,Computer Science,Northeastern University,696,5.0,3.2,1.0,3.6,"['Gives good feedback', 'Respected', 'Tough grader', 'Get ready to read', 'Tests? Not many']"
Doug,Bielmeier,2495526,Music,Northeastern University,696,58.0,4.5,0.88,3.5,"['Gives good feedback', 'Respected', 'Hilarious', 'Accessible outside class', 'Inspirational']"
Elizabeth,Bigsby,1713217,Computer Science,Northeastern University,696,1.0,3.0,,4.0,[]
Reyyan,Bilge,2727425,Psychology,Northeastern University,696,44.0,2.5,0.28,3.6,"['Lecture heavy', 'Test heavy', 'Graded by few things', 'Tough grader', 'So many papers']"
Chase,Billingham,1376246,Sociology,Northeastern University,696,1.0,5.0,,3.0,[]
Gwen,Bindas,207092,English,Northeastern University,696,17.0,3.6,1.0,2.8,"['Group projects', 'Hilarious', 'Caring']"
Ricardo,Binetti,454581,Modern Languages,Northeastern University,696,10.0,4.3,,2.4,"['Amazing lectures', 'Would take again', 'Hilarious']"
Allan,Bird,1840661,Business,Northeastern University,696,2.0,4.5,,3.5,"['Gives good feedback', 'Inspirational', 'Caring']"
Olga,Birioukova,2672929,English,Northeastern University,696,2.0,1.0,0.0,4.5,"['Tough grader', 'Participation matters']"
Donna,Bishop,214783,Criminal Justice,Northeastern University,696,8.0,2.7,,3.1,"['Get ready to read', ""Skip class? You won't pass."", 'Lots of homework']"
Anjum,Biswas,2250012,Electrical Engineering,Northeastern University,696,1.0,4.0,1.0,3.0,[]
Meredith,Bittrich,2546762,Computer Science,Northeastern University,696,2.0,1.5,0.0,4.5,"[""Skip class? You won't pass."", 'Lots of homework', 'Beware of pop quizzes', 'Test heavy', 'Graded by few things']"
Bronwyn,Bjorkman,1632060,Linguistics,Northeastern University,696,3.0,3.8,,2.3,[]
Jason,Black,1933710,Information Science,Northeastern University,696,2.0,5.0,1.0,3.5,"['Gives good feedback', 'Get ready to read', 'Clear grading criteria', 'Caring', 'Accessible outside class']"
Nathan,Blake,2133029,Communication Studies,Northeastern University,696,19.0,4.3,0.84,3.0,"['Gives good feedback', 'Get ready to read', 'Clear grading criteria', 'Lecture heavy', 'Caring']"
Maren,Blanchard,1668436,Modern Languages,Northeastern University,696,8.0,4.3,,2.6,"['Caring', 'Participation matters', 'Clear grading criteria', 'Gives good feedback']"
Tim,Blank,2510614,Management,Northeastern University,696,0.0,,,,[]
Samuel,Blank,2614565,Mathematics,Northeastern University,696,2.0,1.5,0.0,4.0,"['Tough grader', 'Lots of homework', 'Caring', 'Test heavy']"
Sandy,Blank,177454,Mathematics,Northeastern University,696,58.0,2.5,0.24,3.6,"[""Skip class? You won't pass."", 'Tough grader', 'Test heavy', 'Graded by few things', 'Lots of homework']"
Vance,Blankers,2577755,Mathematics,Northeastern University,696,11.0,3.9,0.73,2.8,"['Gives good feedback', 'Caring', 'Accessible outside class', 'EXTRA CREDIT', 'Tough grader']"
Jonathan,Blazek,2806047,Physics,Northeastern University,696,3.0,4.7,1.0,2.7,"['Caring', 'Accessible outside class', 'Amazing lectures', 'Test heavy']"
Francis,Blessington,383027,English,Northeastern University,696,31.0,3.6,0.34,3.5,"['Tough grader', 'Participation matters', 'Amazing lectures', 'Get ready to read', 'Respected']"
Dmitry,Blinder,937289,Biology,Northeastern University,696,11.0,3.7,,2.6,[]
Martin,Block,120982,Psychology,Northeastern University,696,23.0,3.3,,2.6,[]
Aaron,Block,1942120,Writing,Northeastern University,696,14.0,4.8,0.92,2.4,"['Gives good feedback', 'Participation matters', 'Caring', 'Clear grading criteria', 'Hilarious']"
Barry,Bluestone,1655216,Public Administration,Northeastern University,696,1.0,2.0,,3.0,[]
Linda,Blum,1375919,Sociology,Northeastern University,696,11.0,1.2,0.0,3.4,"['Tough grader', 'Lecture heavy', 'Get ready to read', ""Skip class? You won't pass."", 'Lots of homework']"
Ann,Blumer,2123732,Psychology,Northeastern University,696,13.0,2.5,0.6,2.3,"['Lecture heavy', 'Beware of pop quizzes', 'Caring', 'Tough grader', 'Get ready to read']"
Janet,Bobcean,280474,Theater,Northeastern University,696,15.0,2.8,1.0,2.5,"['Group projects', 'Tests? Not many', 'Gives good feedback', 'Inspirational', 'Hilarious']"
Erika,Boeckeler,1624217,English,Northeastern University,696,3.0,3.7,0.67,4.0,"['Participation matters', 'Tough grader', 'Get ready to read', 'Gives good feedback', 'Caring']"
Ioana,Bogdan,2290605,Electrical Engineering,Northeastern University,696,3.0,3.7,0.67,2.7,"['Accessible outside class', 'EXTRA CREDIT', 'Clear grading criteria', 'Gives good feedback', 'Caring']"
Evisa,Bogdani,2946875,Accounting,Northeastern University,696,10.0,4.7,0.8,2.3,"['Caring', 'Lecture heavy', 'Accessible outside class', 'Get ready to read', 'Test heavy']"
Philip,Bogden,2914063,Computer Science,Northeastern University,696,0.0,,,,[]
Eric,Bogert,2758976,Business,Northeastern University,696,16.0,2.1,0.32,4.2,"['Tough grader', 'Lecture heavy', 'Test heavy', 'Graded by few things', 'Participation matters']"
Norman,Boisse,717241,Pharmacy,Northeastern University,696,10.0,1.8,0.0,4.5,"['Tough grader', 'Lecture heavy', 'Inspirational', 'Beware of pop quizzes', 'Graded by few things']"
Nick,Boivin,2379733,Information Science,Northeastern University,696,0.0,,,,[]
